"TASK_TYCD","KEY_MSG","KEY","MSG","LANG_CD"
dscs,forum.alert.input.only.number=Only numbers can be entered.,forum.alert.input.only.number,Only numbers can be entered.,en
dscs,"forum.alert.select.team_manage_tab=If no team has been created, please register for discussion and create a team in the discussion team management tab.",forum.alert.select.team_manage_tab,"If no team has been created, please register for discussion and create a team in the discussion team management tab.",en
dscs,forum.alert.select.team= Please select a team.,forum.alert.select.team, Please select a team.,en
dscs,forum.alert.not.eval.result=There are no evaluation results.,forum.alert.not.eval.result,There are no evaluation results.,en
dscs,forum.alert.team.select.fail= Failed to search for previous or next team. Please try again.,forum.alert.team.select.fail, Failed to search for previous or next team. Please try again.,en
dscs,forum.alert.score.save_fail=Score registration failed. Please try again.,forum.alert.score.save_fail,Score registration failed. Please try again.,en
dscs,forum.alert.score.save_success=Score registration has been completed.,forum.alert.score.save_success,Score registration has been completed.,en
dscs,forum.alert.forum.del_success=The discussion was successfully deleted.,forum.alert.forum.del_success,The discussion was successfully deleted.,en
dscs,forum.alert.forum.del_fail=Failed to delete discussion. Please try again.,forum.alert.forum.del_fail,Failed to delete discussion. Please try again.,en
dscs,forum.alert.team.count.select_fail=Failed to check team count. Please try again.,forum.alert.team.count.select_fail,Failed to check team count. Please try again.,en
dscs,forum.alert.input.file.upload=There is no registered file. Please register the file.,forum.alert.input.file.upload,There is no registered file. Please register the file.,en
dscs,forum.alert.request.resubmit.yn=Do you want to request a submission?,forum.alert.request.resubmit.yn,Do you want to request a submission?,en
dscs,forum.alert.request.resubmit_success=You have requested a resubmission.,forum.alert.request.resubmit_success,You have requested a resubmission.,en
dscs,forum.alert.request.resubmit_fail=Resubmit request failed. Please try again.,forum.alert.request.resubmit_fail,Resubmit request failed. Please try again.,en
dscs,forum.alert.select.score.save.type=Please select a score processing type.,forum.alert.select.score.save.type,Please select a score processing type.,en
dscs,forum.alert.join.user.search_fail=Failed to search the participant list. Please try again.,forum.alert.join.user.search_fail,Failed to search the participant list. Please try again.,en
dscs,forum.alert.request.trans.pdf=Would you like to request conversion to a PDF file?,forum.alert.request.trans.pdf,Would you like to request conversion to a PDF file?,en
dscs,forum.alert.request.trans.pdf_success= The request to convert the PDF file was successful.,forum.alert.request.trans.pdf_success, The request to convert the PDF file was successful.,en
dscs,forum.alert.request.trans.pdf_fail=The request to convert the pdf file failed. Please try again.,forum.alert.request.trans.pdf_fail,The request to convert the pdf file failed. Please try again.,en
dscs,forum.alert.no.eval.date=It is not the peer evaluation period.,forum.alert.no.eval.date,It is not the peer evaluation period.,en
dscs,forum.alert.input.forum_file=Register a discussion file.,forum.alert.input.forum_file,Register a discussion file.,en
dscs,forum.alert.input.send.success=The discussion submission was successful.,forum.alert.input.send.success,The discussion submission was successful.,en
dscs,forum.alert.input.send.fail=Failed to submit discussion!. Please try again.,forum.alert.input.send.fail,Failed to submit discussion!. Please try again.,en
dscs,forum.alert.extsend.date.deadline=The extension submission period has ended.,forum.alert.extsend.date.deadline,The extension submission period has ended.,en
dscs,forum.alert.not.send.date=It is not the discussion submission period.,forum.alert.not.send.date,It is not the discussion submission period.,en
dscs,forum.alert.edit.forum=Do you want to edit the discussion?,forum.alert.edit.forum,Do you want to edit the discussion?,en
dscs,forum.alert.check.user=Please select the number of people.,forum.alert.check.user,Please select the number of people.,en
dscs,forum.alert.score.chart.select_fail=Failed to check grade distribution. Please try again.,forum.alert.score.chart.select_fail,Failed to check grade distribution. Please try again.,en
dscs,forum.alert.length.score.success=You have succeeded in giving a score based on the number of characters.,forum.alert.length.score.success,You have succeeded in giving a score based on the number of characters.,en
dscs,forum.alert.length.score.fail=Giving a score based on the number of characters failed!! Please try again.,forum.alert.length.score.fail,Giving a score based on the number of characters failed!! Please try again.,en
dscs,"forum.alert.user.usernm.label.input=Input School number, name",forum.alert.user.usernm.label.input,"Input School number, name",en
dscs,forum.alert.invalid.ext.send.dttm=Please enter the end date of late submission larger than the end date of the discussion.,forum.alert.invalid.ext.send.dttm,Please enter the end date of late submission larger than the end date of the discussion.,en
dscs,forum.alert.no.atcl.mut.eval=You can evaluate it after participating in the discussion.,forum.alert.no.atcl.mut.eval,You can evaluate it after participating in the discussion.,en
dscs,forum_ezg.button.alert.note=Confirm window,forum_ezg.button.alert.note,Confirm window,en
dscs,forum_ezg.button.back=Back,forum_ezg.button.back,Back,en
dscs,forum_ezg.button.exit=Exit,forum_ezg.button.exit,Exit,en
dscs,forum_ezg.button.info=View info,forum_ezg.button.info,View info,en
dscs,forum_ezg.button.sender.list=View submitter list,forum_ezg.button.sender.list,View submitter list,en
dscs,forum_ezg.button.sender.list_colse=Close submitter list,forum_ezg.button.sender.list_colse,Close submitter list,en
dscs,forum_ezg.button.sender.info=View submitter info,forum_ezg.button.sender.info,View submitter info,en
dscs,forum_ezg.button.sender.info_colse=Close submitter info,forum_ezg.button.sender.info_colse,Close submitter info,en
dscs,forum_ezg.label.ezg_title=This is a UI that helps you evaluate easily and quickly.,forum_ezg.label.ezg_title,This is a UI that helps you evaluate easily and quickly.,en
dscs,forum_ezg.label.sel_order=Select Sort,forum_ezg.label.sel_order,Select Sort,en
dscs,forum_ezg.label.userid_order=School number order,forum_ezg.label.userid_order,School number order,en
dscs,forum_ezg.label.nm_order=Name order,forum_ezg.label.nm_order,Name order,en
dscs,forum_ezg.label.submit_order=Submitter order,forum_ezg.label.submit_order,Submitter order,en
dscs,forum_ezg.label.sel_filter=Select Filter,forum_ezg.label.sel_filter,Select Filter,en
dscs,forum_ezg.label.submit_filter=Submitter,forum_ezg.label.submit_filter,Submitter,en
dscs,forum_ezg.label.nosubmit_filter=Non-submitted,forum_ezg.label.nosubmit_filter,Non-submitted,en
dscs,forum_ezg.label.all_team.apply=Applies to the entire team.,forum_ezg.label.all_team.apply,Applies to the entire team.,en
dscs,forum_ezg.label.noselect_user=Please select the person being evaluated.,forum_ezg.label.noselect_user,Please select the person being evaluated.,en
dscs,forum_ezg.label.select.empty=No target has been selected.,forum_ezg.label.select.empty,No target has been selected.,en
dscs,forum_ezg.error.save_score=An error occurred while saving the evaluation score.,forum_ezg.error.save_score,An error occurred while saving the evaluation score.,en
dscs,forum_ezg.error.init_score=An error occurred while initializing the evaluation score.,forum_ezg.error.init_score,An error occurred while initializing the evaluation score.,en
dscs,forum.log.atcl.add=Register discussion post,forum.log.atcl.add,Register discussion post,en
dscs,forum.log.cmnt.add=Register discussion comment,forum.log.cmnt.add,Register discussion comment,en
dscs,forum_ezg.label.report.blog=Week Report and Blog,forum_ezg.label.report.blog,Week Report and Blog,en
dscs,forum_ezg.label.stu.info=Learner Info,forum_ezg.label.stu.info,Learner Info,en
dscs,forum_ezg.label.send.user.info=Submitter Info,forum_ezg.label.send.user.info,Submitter Info,en
lctr,lesson.common.placeholder=Name/Number/Department,lesson.common.placeholder,Name/Number/Department,en
lctr,lesson.common.placeholder2=Input title,lesson.common.placeholder2,Input title,en
lctr,lesson.common.placeholder3=Lecture Name/Lecture number/Professor,lesson.common.placeholder3,Lecture Name/Lecture number/Professor,en
lctr,lesson.common.placeholder4=School number/Name,lesson.common.placeholder4,School number/Name,en
lctr,lesson.common.placeholder.social=Enter social media URL.,lesson.common.placeholder.social,Enter social media URL.,en
lctr,lesson.button.detail=Detail,lesson.button.detail,Detail,en
lctr,lesson.button.attend=Attendance processing,lesson.button.attend,Attendance processing,en
lctr,lesson.button.attend.batch=Batch attendance processing,lesson.button.attend.batch,Batch attendance processing,en
lctr,lesson.button.attend.cancel=Cancel attendance,lesson.button.attend.cancel,Cancel attendance,en
lctr,lesson.button.preview=Preview,lesson.button.preview,Preview,en
lctr,lesson.button.all.lesson.schedule=All week,lesson.button.all.lesson.schedule,All week,en
lctr,lesson.button.seminar.start=Start<br>Video seminar,lesson.button.seminar.start,Start<br>Video seminar,en
lctr,lesson.button.temp.save=Temporary Save,lesson.button.temp.save,Temporary Save,en
lctr,lesson.label.learning.activity=Learning actividy,lesson.label.learning.activity,Learning actividy,en
lctr,lesson.label.study.memo=Learning memo,lesson.label.study.memo,Learning memo,en
lctr,lesson.label.memo=Memo,lesson.label.memo,Memo,en
lctr,lesson.label.title=Title,lesson.label.title,Title,en
lctr,lesson.label.cnts=Content,lesson.label.cnts,Content,en
lctr,lesson.label.schedule=Week,lesson.label.schedule,Week,en
lctr,lesson.label.time=Time,lesson.label.time,Time,en
lctr,lesson.label.add=Add,lesson.label.add,Add,en
lctr,lesson.label.reg.dt=Date,lesson.label.reg.dt,Date,en
lctr,lesson.label.min=min.,lesson.label.min,min.,en
lctr,lesson.label.sec=sec.,lesson.label.sec,sec.,en
lctr,lesson.label.cnts.nm=Content name,lesson.label.cnts.nm,Content name,en
lctr,lesson.label.study.session.loc=location,lesson.label.study.session.loc,location,en
lctr,lesson.label.schedule.manage=Manage week,lesson.label.schedule.manage,Manage week,en
lctr,lesson.label.schedule.add=Add week,lesson.label.schedule.add,Add week,en
lctr,lesson.label.time.add=Add time,lesson.label.time.add,Add time,en
lctr,lesson.label.title.input=Enter title,lesson.label.title.input,Enter title,en
lctr,lesson.label.memo.cnts.input=Enter memo content,lesson.label.memo.cnts.input,Enter memo content,en
lctr,lesson.label.lesson.time.nm=time name,lesson.label.lesson.time.nm,time name,en
lctr,lesson.label.stdy.method=Learning method,lesson.label.stdy.method,Learning method,en
lctr,lesson.label.stdy.method.rnd=Random,lesson.label.stdy.method.rnd,Random,en
lctr,lesson.label.stdy.method.seq=In order,lesson.label.stdy.method.seq,In order,en
lctr,lesson.label.stdy.prgr.y=Attendance,lesson.label.stdy.prgr.y,Attendance,en
lctr,lesson.label.stdy.prgr.n=Not attendance,lesson.label.stdy.prgr.n,Not attendance,en
lctr,lesson.label.qna.write.text=Register for Q&A,lesson.label.qna.write.text,Register for Q&A,en
lctr,lesson.label.dept=Department,lesson.label.dept,Department,en
lctr,lesson.label.user.no=School number,lesson.label.user.no,School number,en
lctr,lesson.label.name=Name,lesson.label.name,Name,en
lctr,lesson.label.period=Period,lesson.label.period,Period,en
lctr,lesson.label.study.status=Learning status,lesson.label.study.status,Learning status,en
lctr,lesson.label.study.status.detail=Learning status detail,lesson.label.study.status.detail,Learning status detail,en
lctr,lesson.label.study.status.complete=Attendance,lesson.label.study.status.complete,Attendance,en
lctr,lesson.label.study.status.complete.yule=Attendance ratio,lesson.label.study.status.complete.yule,Attendance ratio,en
